G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.07,0.042058824,0.273039216,0.020392157,0.065098039,0.027647059,0.296078431,0.005784314,0.010196078,0.00754902,0.179509804,0.002647059
0.008614913,0.042978846,0.321240548,0.016272614,0.026993395,0.013879583,0.394850196,0,0.004403178,0.003733129,0.160715995,0.006317603
0.075504206,0.057971014,0.290057768,0.016317016,0.024424851,0.086348434,0.223776224,0.001114827,0.011046924,0.013884666,0.188811189,0.01074288
0.122278557,0.176458893,0.10686947,0.007853663,0.037280048,0.187493787,0.160751566,0.023362163,0.003081817,0.027935182,0.097126951,0.049507903
0.056430927,0.056553072,0.157322585,0.010993038,0.059118114,0.036521314,0.401001588,0.002809332,0.021008917,0.006962257,0.189324539,0.001954318
0.055533091,0.04569349,0.270386845,0.000673945,0.003234937,0.008087343,0.377948511,0.005391562,0.000134789,0.077773285,0.153389945,0.001752258
0.060947334,0.042729381,0.304184609,0.015568069,0.058739097,0.061278569,0.252401457,0.024401016,0.051451916,0.006293475,0.109859777,0.012145302
0.046129583,0.017085031,0.37192798,0.011039558,0.034695755,0.021684847,0.223025365,0.026284663,0.032461559,0.030095939,0.179392824,0.006176896
0.085644218,0.056404452,0.242878702,0.084983965,0.033767214,0.052065648,0.204206753,9.43E-05,0.01084701,0.004433126,0.219203924,0.005470666
0.064497825,0.070928693,0.256667297,0.045110649,0.038206923,0.049650085,0.201248345,0.00056743,0.008984301,0.002742576,0.257329298,0.004066578
0.059578368,0.010693553,0.340666056,0.096751197,0.017720745,0.003157144,0.237396884,0.008860373,0.013748854,0.06507791,0.143904675,0.002444241
0.028127068,0.022942863,0.49900728,0.011030223,0.052503861,0.000772116,0.253584822,0.001654533,0.005184205,0.00198544,0.121111846,0.002095742
0.042772063,0.007715214,0.27571738,0.037628587,0.041283162,0.015024364,0.285462913,0.006226313,0.005955604,0.079453167,0.190579318,0.012181917
0.069938466,0.010205613,0.151133123,0.035869728,0.110610836,0.029866427,0.215968783,0.00765421,0.015758667,0.102506379,0.199009455,0.051478313
0.025232573,0.022046642,0.161335542,0.037976297,0.019880209,0.017586339,0.394673123,0.000382312,0.025742322,0.043328661,0.22186823,0.029947751
0.078579117,0.007176175,0.332974525,0.025236216,0.08073197,0.028943906,0.227843559,0.004425308,0.014591556,0.061595503,0.02990073,0.108001435
0.029889606,0.018121225,0.329931264,0.105811289,0.028848157,0.017496355,0.228702354,0.007602583,0.041033118,0.106019579,0.070402,0.01614247
0.087459509,0.015733457,0.307882153,0.031158414,0.054141601,0.015270708,0.137899121,0.042572883,0.017584452,0.06185408,0.133734382,0.09470924
0.030333238,0.007832526,0.373682711,0.01310168,0.020791797,0.030475648,0.343491883,0.003987468,0.009114212,0.035317573,0.081458274,0.050412988
0.064775414,0.015602837,0.138179669,0.010047281,0.075059102,0.018439716,0.307683215,0.023995272,0.012174941,0.026359338,0.29822695,0.009456265
0.021838424,0.042677705,0.586925492,0.014130745,0.026834142,0.004852983,0.136597202,0.018698259,0.01099058,0.012846132,0.116186126,0.00742221
0.011150344,0.015052964,0.201356625,0.035866939,0.09728675,0.006318528,0.196989407,0.002415908,0.014123769,0.020906895,0.387102769,0.011429102
0.023883929,0.040513393,0.161830357,0.021651786,0.055803571,0.006696429,0.222209821,0.004129464,0.016852679,0.049107143,0.381584821,0.015736607
0.01999273,0.016115352,0.500787592,0.020477402,0.047255543,0.022052587,0.143220647,0.026656973,0.020235066,0.030897855,0.130982673,0.021325579
0.038669658,0.006994853,0.436056487,0.014253662,0.053847169,0.008974528,0.140952884,0.013065857,0.009370463,0.04975584,0.199419295,0.028639303
0.03648931,0.006269089,0.225044205,0.027487542,0.063494615,0.049348979,0.402829127,0.00192895,0.011734448,0.118630445,0.04115094,0.015592348
0.039601293,0.005657328,0.273841595,0.012661638,0.02033944,0.00700431,0.460668103,0.008216595,0.007947198,0.014951509,0.139278017,0.009832974
0.051202483,0.015405076,0.37925302,0.029147734,0.07126233,0.018286601,0.111160368,0.007979608,0.010861133,0.035575751,0.209908013,0.059957885
0.03681565,0.00733596,0.310283929,0.053525336,0.075397364,0.007471811,0.332971064,0.00122266,0.003396278,0.065751936,0.10433365,0.001494362
0.017285681,0.001284747,0.428287783,0.029198785,0.05793039,0.018336837,0.209063303,0.001051156,0.01658491,0.01611773,0.201588414,0.003270264
0.144659132,0.00685381,0.190521327,0.024571637,0.069923441,0.077141816,0.261684287,0.008239154,0.019030259,0.020269778,0.170761939,0.00634342
0.052744887,0.00203325,0.198899653,0.046166726,0.0778615,0.047721564,0.233106088,0.000717618,0.012797512,0.006936969,0.284296137,0.036718096
0.017353308,0.010486891,0.361672909,0.011985019,0.04906367,0.040948814,0.401498127,0.005243446,0.008364544,0.021348315,0.063545568,0.008489388
0.043234939,0.005157467,0.254691101,0.058597608,0.055086141,0.106990014,0.253813234,0.012838802,0.017996269,0.048721606,0.12553495,0.017337869
0.058346498,0.013375461,0.217377567,0.094154818,0.143127962,0.084886783,0.160400211,0.000947867,0.018009479,0.025592417,0.177567141,0.006213797
0.018108896,0.003038405,0.217185221,0.008629071,0.034880895,0.045697618,0.356951872,0.000486145,0.01093826,0.011545941,0.267379679,0.025157997
0.07717327,0.037256062,0.242262961,0.034003548,0.057066824,0.044648137,0.254583087,0.026512911,0.045140942,0.034102109,0.129607727,0.017642421
0.037008224,0.006001334,0.320404534,0.046343632,0.10046677,0.064236497,0.241831518,0.005223383,0.023005112,0.025005557,0.114581018,0.015892421
0.020206317,0.011911092,0.448473891,0.038072955,0.05306817,0.018504733,0.289056684,0.002552377,0.015952356,0.047112624,0.044666596,0.010422206
0.046637013,0.017926944,0.312036663,0.030327537,0.036393045,0.042997709,0.289122523,0.014557218,0.016983421,0.040571506,0.137080469,0.015365952
0.037571203,0.022542722,0.394134044,0.028239001,0.049084959,0.04290389,0.207732396,0.013089323,0.048963762,0.072233669,0.081081081,0.002423949
0.043533814,0.00264671,0.193392352,0.006753673,0.033220772,0.063794834,0.424477503,0.009217852,0.004198229,0.036597609,0.181436525,0.000730127
0.05833025,0.022320878,0.339745961,0.048464669,0.122826489,0.071648785,0.208163769,0.012825256,0.032556419,0.023060797,0.046121593,0.013935134
0.037151703,0.040651501,0.346883834,0.048727958,0.067034594,0.011710863,0.310674384,0.007403419,0.032978867,0.05370844,0.028940638,0.0141338
0.054989655,0.023237307,0.167038039,0.03963075,0.060560242,0.003183193,0.306541461,0.003899411,0.031434028,0.011936973,0.283065415,0.014483527
0.040730758,0,0.239742438,0.018718179,0.103474094,0.056753519,0.184186882,0.002695418,0.061245882,0.035789158,0.163072776,0.093590895
0.206282202,0.005152399,0.130051524,0.048420138,0.053013843,0.011111801,0.218821777,0.001738159,0.02526538,0.145570799,0.135141846,0.019430132
0.158862396,0.013023078,0.211912286,0.006511539,0.039069233,0.01244853,0.431389447,0.003160011,0.002681222,0.069232979,0.048740783,0.002968496
0.06534578,0.009906649,0.275481044,0.070775386,0.071632692,0.020575348,0.17679558,0.038769289,0.025623928,0.060678224,0.171746999,0.01266908
0.014604811,0.00137457,0.468900344,0.004295533,0.030154639,0.015979381,0.251804124,0.000773196,0.005498282,0.002233677,0.193814433,0.01056701
0.034647916,0.004993376,0.239376338,0.090492204,0.097421787,0.036278406,0.186996841,0.00163049,0.005910527,0.01610109,0.282074799,0.004076225
0.017911925,0.004849085,0.650865908,0.004849085,0.018010886,0.010588817,0.224146462,0.006432459,0.016427511,0.015437902,0.027610094,0.002869866
0.051148545,0.027565084,0.222664625,0.054313425,0.14129658,0.034609495,0.143338438,0.016539051,0.045635528,0.071260847,0.179581419,0.012046963
0.007481721,0.000680156,0.398571671,0.018704302,0.084509437,0.003570821,0.392620303,0.002720626,0.003230743,0.008842034,0.076857677,0.002210508
0.05705571,0.010406387,0.212254418,0.007356239,0.069704853,0.03812685,0.415089262,0.010406387,0.024311474,0.000538261,0.14084507,0.013905087
0.01230315,0.019069882,0.338336614,0.012180118,0.093503937,0.025098425,0.136811024,0.001353346,0.018700787,0.035310039,0.296751969,0.010580709
0.059329321,0.021603611,0.266337059,0.035791058,0.04116509,0.021711092,0.328138435,0.020636285,0.021173689,0.055137575,0.097699914,0.03127687
0.007536161,0.009602528,0.251124347,0.024431749,0.035979093,0.015072323,0.463960131,0.003281877,0.027956728,0.035857542,0.117539808,0.007657712
0.009713977,0.015110631,0.411764706,0.006206152,0.082973556,0.017134377,0.382487858,0.002563411,0.006071236,0.01996762,0.044657312,0.001349164
0.033808503,0.032294689,0.408098902,0.013624322,0.078087549,0.06030024,0.203103318,0.003279929,0.013624322,0.022833354,0.11391447,0.017030402
0.015923567,0.002241095,0.376857749,0.004482189,0.048360462,0.009790045,0.397617363,0.001533381,0.01155933,0.014744043,0.114649682,0.002241095
0.103182335,0.017129404,0.21367105,0.023136873,0.052849489,0.01656113,0.291768144,0.00243546,0.009011203,0.013476214,0.254586784,0.002191914
0.045891142,0.022411953,0.271211313,0.020944504,0.046691569,0.122598719,0.304562433,0.017475987,0.013874066,0.049226254,0.076040555,0.009071505
0.113509271,0.007848523,0.280486608,0.024036103,0.120082409,0.030020602,0.211223389,0.014715982,0.043657412,0.045717649,0.073972334,0.034729716
0.012490154,0.006188815,0.371441431,0.036682795,0.028918645,0.012152582,0.305614943,0.009226961,0.026105547,0.074490829,0.111286148,0.005401148
0.006920009,0.03647666,0.42845414,0.06462585,0.051841426,0.038705137,0.333216045,0.000938306,0.009500352,0.007975604,0.019704433,0.001642036
0.082872928,0.005985267,0.410036832,0.033333333,0.070810313,0.033241252,0.220441989,0.001841621,0.013259669,0.030018416,0.082504604,0.015653775
0.099141706,0.191539674,0.122613417,0.019530566,0.146785777,0.128656507,0.078209844,0.019705728,0.029076896,0.004992118,0.156507269,0.003240497
0.060784532,0.091121236,0.430492277,0.003111457,0.01477942,0.06234026,0.195910657,0.004667185,0.037893099,0.008445383,0.087343038,0.003111457
0.117357182,0.010859646,0.228508852,0.03212265,0.056397153,0.0169739,0.348421245,0.000912575,0.016335098,0.07127213,0.093721482,0.007118087
0.06543601,0.015566882,0.291224687,0.059099049,0.086651054,0.013362722,0.240391238,0.018597603,0.016393443,0.052899848,0.136520182,0.003857281
0.077651288,0.013660875,0.229239065,0.043618933,0.056560815,0.020970641,0.378669862,0.002875974,0.031396046,0.014140204,0.09275015,0.038466147
0.042042917,0.002815807,0.289154287,0.025148073,0.072725507,0.049907758,0.278959122,0.00728226,0.015923876,0.036022915,0.171472959,0.008544519
0.019730868,0.021959878,0.259803517,0.036985057,0.100800793,0.013539173,0.242301659,0.003962685,0.035746718,0.055312474,0.155122596,0.054734583
0.030389739,0.001776024,0.640651209,0.017760237,0.027429699,0.014405525,0.164972866,0.001085348,0.006512087,0.027725703,0.063838185,0.003453379
0.034525405,0.010924456,0.204885087,0.029784603,0.029063176,0.085437494,0.403380398,0.00453468,0.027620324,0.085540554,0.074616098,0.009687725
0.055635919,0.017135863,0.2761767,0.025703794,0.036274619,0.019138756,0.264381885,0.002225437,0.009235562,0.029820852,0.241571158,0.022699455
0.0621802,0.009121246,0.170522803,0.022914349,0.034593993,0.046496107,0.342825362,0.000444939,0.006229143,0.028921023,0.274193548,0.001557286
0.081475702,0.003901025,0.164065983,0.053945609,0.098194383,0.042019617,0.193936692,0.0219572,0.071221578,0.161836826,0.077574677,0.029870709
0.006426868,0.00124391,0.320203172,0.002384161,0.103140873,0.005701254,0.36788639,0.000725614,0.006115891,0.000518296,0.181299886,0.004353685
0.029881786,0.056370403,0.107158494,0.054947461,0.07114711,0.028568301,0.481392294,0.002736427,0.037872154,0.028458844,0.094899299,0.006567426
0.051773156,0.007780937,0.487355978,0.042645518,0.019901242,0.023193177,0.202304354,0.001047434,0.00793057,0.006733503,0.148137064,0.001197067
0.029882713,0.009688934,0.366649669,0.032432432,0.067312596,0.038653748,0.295869454,0.003671596,0.012850586,0.045894952,0.089444161,0.007649159
0.161561562,0.01039039,0.22978979,0.017717718,0.110630631,0.055015015,0.232432432,0.019219219,0.06048048,0.011591592,0.079099099,0.012072072
0.044803983,0.053338074,0.228109165,0.058849676,0.054404836,0.071206329,0.231042759,0.005333807,0.045248467,0.028446973,0.143568317,0.035647613
0.045786062,0.01428282,0.12530389,0.035757699,0.16339141,0.02856564,0.334177472,0.005166126,0.028160454,0.076884117,0.089951378,0.052572934
0.018478261,0.004347826,0.117608696,0.021847826,0.062608696,0.019456522,0.537934783,0.000543478,0.019130435,0.008913043,0.177608696,0.011521739
0.102579853,0.025272025,0.247104247,0.13961039,0.056598807,0.017813268,0.26000351,0.014829765,0.007283257,0.018690769,0.099420849,0.010793261
0.021399029,0.001708326,0.101240784,0.039291494,0.169753641,0.169573818,0.177575976,8.99E-05,0.004855242,0.095846071,0.217406941,0.001258766
0.023622047,0.053149606,0.152616952,0.066118573,0.03566466,0.025937934,0.350509495,0.003358036,0.054770727,0.161764706,0.045159796,0.027327466
0.033187548,0.043092359,0.26562902,0.023540005,0.056213018,0.028942629,0.16490867,0.065989195,0.079238487,0.038976074,0.073192694,0.127090301
0.008292417,0.012765957,0.166066558,0.020512821,0.114348063,0.026623022,0.336388434,0.001200218,0.036333879,0.119476268,0.138897981,0.019094381
0.079817113,0.010711953,0.095101241,0.046897453,0.046113651,0.034617897,0.502939255,0.006662312,0.02560418,0.022338341,0.090529066,0.038667538
0.025771589,0.004156708,0.267899823,0.012470124,0.048633482,0.08978489,0.471890263,0.001766601,0.021926634,0.013613218,0.022965811,0.019120856
0.034453957,0.036228858,0.210899979,0.102631029,0.216433493,0.067759449,0.10106494,0.008352474,0.030590938,0.028294007,0.136145333,0.027145542
0.065979641,0.016966193,0.155711952,0.041724268,0.074399899,0.152570064,0.293955008,0.006032424,0.044614805,0.048133719,0.073520171,0.026391856
0.04153391,0.021392808,0.198224852,0.111515703,0.077264452,0.059740555,0.324305872,0.010923987,0.038916705,0.042444242,0.049044151,0.024692763
0.118941542,0.047117591,0.249358715,0.02781153,0.059133252,0.036046983,0.255434049,0.013230728,0.041312272,0.02200621,0.10436074,0.025246389
0.073001468,0.014146537,0.217269451,0.042839984,0.096089684,0.052182037,0.310689977,0.002669158,0.024422795,0.068730815,0.095822768,0.002135326
0.060141222,0.007913319,0.554297541,0.024348673,0.051132213,0.047845142,0.138178719,0.003774044,0.009374239,0.036523009,0.057706355,0.008765522
0.08780381,0.016422159,0.369279615,0.048062185,0.1115612,0.064265382,0.149222684,0.01653164,0.011714473,0.022115174,0.095139041,0.007882636
0.060423634,0.031103679,0.284057971,0.088405797,0.047714604,0.023968785,0.268896321,0.000780379,0.018506132,0.024972129,0.085172798,0.06599777
0.038572699,0.064473099,0.431858604,0.024121832,0.048910627,0.047576701,0.184526456,0.012783459,0.059915518,0.038683859,0.031569586,0.017007559
0.036743215,0.016005567,0.514683368,0.006402227,0.002922756,0.014057063,0.200139179,0.008768267,0.00598469,0.004732081,0.179123173,0.010438413
0.065366307,0.02182747,0.410077789,0.02670382,0.031231859,0.018692674,0.20585162,0.01857657,0.011378149,0.02832927,0.140253106,0.021711367
0.044832896,0.00778915,0.59351508,0.036138031,0.046010325,0.048546327,0.08839779,0.00362286,0.002264288,0.045829182,0.044742324,0.038311747
0.035602181,0.019081447,0.318932761,0.034445729,0.047497109,0.018585825,0.352965472,0.017759789,0.023211631,0.04931439,0.061457129,0.021146539
0.071834993,0.021870555,0.351795875,0.01155761,0.052364865,0.09014936,0.278805121,0.009868421,0.019559033,0.015380512,0.074857752,0.001955903
0.014687578,0.008961912,0.504232014,0.009210854,0.045805327,0.018172766,0.185212845,0.004107543,0.009086383,0.109036594,0.084017924,0.00746826
0.024795322,0.003859649,0.49497076,0.010409357,0.100701754,0.054853801,0.190409357,0.002807018,0.011812865,0.047719298,0.045964912,0.011695906
0.007226925,0.014453851,0.398513318,0.034586,0.047594466,0.032004956,0.336052034,0.015176543,0.030766054,0.026326657,0.049039851,0.008259343
0.024192628,0.038457149,0.373730458,0.024078512,0.068127354,0.034348967,0.219787744,0.008786945,0.022138537,0.037658336,0.14093347,0.0077599
0.016290068,0.023436679,0.476195481,0.056332107,0.041618497,0.015028902,0.1660536,0.009143458,0.004729375,0.014293221,0.166579086,0.010299527
0.068467138,0.003903365,0.313007701,0.025530119,0.052220698,0.014874987,0.189049478,0.010233147,0.012237578,0.014874987,0.284312691,0.011288111
0.065831365,0.031837322,0.295470884,0.136489679,0.03265893,0.051555921,0.169251309,0.005648557,0.014583547,0.032145425,0.156105577,0.008421485
0.052436498,0.006540935,0.474980922,0.026381773,0.020058868,0.049275046,0.279515971,0.003815546,0.006540935,0.010574512,0.059195465,0.010683528
0.046934292,0.04613541,0.228579988,0.046934292,0.038246455,0.041342121,0.396145396,0.005692031,0.009087278,0.017076093,0.098462153,0.02536449
0.024694056,0.019995629,0.134069056,0.089707168,0.108937937,0.077141608,0.266936189,0.030703671,0.030375874,0.029501748,0.117460664,0.070476399
0.045265589,0.008960739,0.283787529,0.073533487,0.085727483,0.016905312,0.284064665,0.006374134,0.028545035,0.049976905,0.099030023,0.017829099
0.044494013,0.014674806,0.223644048,0.031462785,0.109532754,0.160366283,0.303357596,0.012796431,0.009509274,0.032401972,0.043437427,0.014322611
